id,keyword,location,text,target,text_clean
6337,heat%20wave,,It is false for the BOM and their activist friends to say current heat wave is a record or unprecedented. “How a 24-DAY h…,0,it is false for the bom and their activist friends to say current heat wave is a record or unprecedented how a day h
6338,heat%20wave,"Abuja,Nigeria",I can feel the heat wave! Harmattan is over,0,i can feel the heat wave harmattan is over
6339,heat%20wave,Canada,"Are you referring to temps in the U.S. specifically, or the global average? The U… https://t.co/ldhB6iNyjI",0,are you referring to temps in the u s specifically or the global average the u
6340,heat%20wave,"Alaska, USA","I’m loving this heat wave of 10 degrees in Anchorage, AK. I even drove around with my windows rolled down. Yes, 10… https://t.co/5PWZOeYK4a",0,i m loving this heat wave of degrees in anchorage ak i even drove around with my windows rolled down yes
6341,heat%20wave,,Thrilled to announce that Feb 10 will broadcast the TV Premiere of COOKED: SURVIVAL BY ZIP CODE (…,0,thrilled to announce that feb will broadcast the tv premiere of cooked survival by zip code
6342,heat%20wave,𝐖𝐑𝐈𝐓𝐄𝐑 𝐈𝐒 𝟏𝟕,This wasn’t exactly what she was expecting. She blinked a few times before a wave of heat clouded her head — a blus… https://t.co/q8gRGAzhsn,0,this wasn t exactly what she was expecting she blinked a few times before a wave of heat clouded her head a blus
6343,heat%20wave,Sin City,"I'm back on the beach-wave-with-no-heat kick. Braids for 24 hours shoved under my Army hat, took them out and… https://t.co/ydzmxA27MG",0,i m back on the beach wave with no heat kick braids for hours shoved under my army hat took them out and
6344,heat%20wave,,heat wave | 📎 https://t.co/iYyS949Lgz https://t.co/kllagaVGtd,0,heat wave
6345,heat%20wave,,"According to HuffPost, the ""5 Environmental News Stories To Watch In 2020"" reflect the ongoing, pervasive status of… https://t.co/jjcsbl9OZn",0,according to huffpost the environmental news stories to watch in reflect the ongoing pervasive status of
6346,heat%20wave,"Illinois, USA",A January heat wave engulfed the eastern half of the country.... The magnitude of the warmth was yet another remind… https://t.co/BVZASp3GAY,1,a january heat wave engulfed the eastern half of the country the magnitude of the warmth was yet another remind
6347,heat%20wave,North America,Rescue dog in city care dies en route to new home during heat wave https://t.co/MdNlMPSa2d,1,rescue dog in city care dies en route to new home during heat wave
6348,heat%20wave,"Los Angeles, CA",POP CULTURE IS CHANGING! The zamboni from ’s heat wave music video is set to headline Coachella! This is…,0,pop culture is changing the zamboni from s heat wave music video is set to headline coachella this is
6349,heat%20wave,India,"Bihar District Magistrate issued an order to close schools for ""heat wave."" In winter. Read: https://t.co/LXW1JF0TAW…",1,bihar district magistrate issued an order to close schools for heat wave in winter read
6350,heat%20wave,"Chandigarh, India",Bihar District Magistrate Issues Order to Close Schools for ‘Heat Wave’ Instead of ‘Cold Wave’… https://t.co/M1F8iJlsbO,1,bihar district magistrate issues order to close schools for heat wave instead of cold wave
6351,heat%20wave,,Infinite combat focus and using heat wave with other specialists,0,infinite combat focus and using heat wave with other specialists
6352,heat%20wave,"Edmonton, Alberta",Next week boutta hit like a heat wave,0,next week boutta hit like a heat wave
6353,heat%20wave,"Los Angeles, CA",And in a heat wave!,0,and in a heat wave
6354,heat%20wave,🇨🇦GTA /fmty✈️,NYC Having a Heat Wave in January 🔥😍🔥,0,nyc having a heat wave in january
6355,heat%20wave,,Hahahaha it was just a wave of humid hot...:but I think I’ll make it!! Lol now I’m ready to bring on the heat!! 😂,0,hahahaha it was just a wave of humid hot but i think i ll make it lol now i m ready to bring on the heat
6356,heat%20wave,India,"Bihar District Magistrate issued an order to close schools for ""heat wave."" In winter. Read:… https://t.co/9rusy0UPJB",0,bihar district magistrate issued an order to close schools for heat wave in winter read
6357,heat%20wave,"Mullumbimby, New South Wales",You’re obviously in an echo chamber with all your right wing mates. Must be nice… https://t.co/rdq5DJzFU8,0,you re obviously in an echo chamber with all your right wing mates must be nice
6358,heat%20wave,,"24. Heat Wave has been doing me justice recently. 90% accuracy is still doable, slightly stronger than Flamethrower… https://t.co/2IFnKXTRCW",0,heat wave has been doing me justice recently accuracy is still doable slightly stronger than flamethrower
6359,heat%20wave,,"Ice rink in July, 98% humidity, heat wave, hit the dew point inside. Took 2 jams to realize… https://t.co/RmimEblBZr",0,ice rink in july humidity heat wave hit the dew point inside took jams to realize
6360,heat%20wave,"Edmonton, Canada, #yeg",Look #yeg people! The Monday heat wave is on the horizon! #yegwx https://t.co/vh0PcDyCbI,0,look yeg people the monday heat wave is on the horizon yegwx
6361,heat%20wave,"California, USA","Sneak attack from coast to do, I see, the dead, The wave meant, White heat is my.",0,sneak attack from coast to do i see the dead the wave meant white heat is my
6362,heat%20wave,"Edmonton, Alberta",-10C will feel like a heat wave next week! Not cool: Edmonton is now colder than both North Pole and South Pole | C… https://t.co/zZasVqaoJF,0,c will feel like a heat wave next week not cool edmonton is now colder than both north pole and south pole c
6363,heat%20wave,,Look at this! Fricken heat wave up in here #Timeless https://t.co/dxHGwvi3fr,0,look at this fricken heat wave up in here timeless
6364,heat%20wave,,"#LatestNews #Trending A January heat wave engulfed the eastern half of the country, toppling records - The Washingt… https://t.co/7sgZ2p0Y5T",1,latestnews trending a january heat wave engulfed the eastern half of the country toppling records the washingt
6365,heat%20wave,,"A January heat wave engulfed the eastern half of the country, toppling records https://t.co/aNuRxrmVAC",1,a january heat wave engulfed the eastern half of the country toppling records
6366,heat%20wave,Living in the Lyattverse,"talking heat wave, today’s high was 81 here 😆",0,talking heat wave today s high was here
6367,hellfire,,"Don’t be an arrogant sinner. Quickly acknowledge your sin, repent and get back on track. The Almighty, with His limitless Me…",0,don t be an arrogant sinner quickly acknowledge your sin repent and get back on track the almighty with his limitless me
6368,hellfire,"Rehovot, Israel","Forced to develop locally made missiles fired from Apache helicopters after Obama halted sales to Israel in 2014, I… https://t.co/Ha5cNQZPMZ",0,forced to develop locally made missiles fired from apache helicopters after obama halted sales to israel in i
6369,hellfire,,aziraphale stepped into the hellfire and sandalphon watched,0,aziraphale stepped into the hellfire and sandalphon watched
6370,hellfire,,Excuse you. Sandalphon Fell because YOUR security in Heaven was lax… https://t.co/nrQU37m4Si,0,excuse you sandalphon fell because your security in heaven was lax
6371,hellfire,,"C'mon Izzy, enough with the Hellfire, surely it's time for the locust plague or a good infestation of boils. https://t.co/PWcW8rW9c4",0,c mon izzy enough with the hellfire surely it s time for the locust plague or a good infestation of boils
6372,hellfire,"City of London, London",This paragraph tells you all you need to know about this non-story. They get fired up over the use of… https://t.co/uNwVQXi0Cs,0,this paragraph tells you all you need to know about this non story they get fired up over the use of
6373,hellfire,One foot in the grave,Your a star d up Comedian with Hellfire and Drones😂 Luv u man,0,your a star d up comedian with hellfire and drones luv u man
6374,hellfire,,Burn it burn it in holy hellfire https://t.co/VxL0yokIuv,0,burn it burn it in holy hellfire
6375,hellfire,Phil. 3:20 | Germany,"Sometimes people say there is too much “Hellfire and brimstone preaching’. I don’t know about you, but I can’t remember the…",0,sometimes people say there is too much hellfire and brimstone preaching i don t know about you but i can t remember the
6376,hellfire,,"[Scorpion(MK2)] Hellfire:U,U+HP (2 Sweep)",0,scorpion mk hellfire u u hp sweep
6377,hellfire,Kyptos,Most of us believers began our Christian journey in the place of fear of hellfire. I was so afraid of hell fire th… https://t.co/TRFLeImAxV,0,most of us believers began our christian journey in the place of fear of hellfire i was so afraid of hell fire th
6378,hellfire,Northern Ireland,"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later discove…",0,take a closer look at benjamin franklin his involvement in the hellfire club and the dozens of corpses later discove
6379,hellfire,"Abuja, Nigeria","Anas ibn Malik reported:The Messenger of Allah, peace and blessings be upon him,said,Envy consumes gud deeds just as fir…",0,anas ibn malik reported the messenger of allah peace and blessings be upon him said envy consumes gud deeds just as fir
6380,hellfire,,"Every Tues Obama, now Trump personally selects those who would be murdered by mostly hellfire… https://t.co/DKHCBLQQs0",0,every tues obama now trump personally selects those who would be murdered by mostly hellfire
